BBQ Haven,755,French,low,Park Slope,5:14,12:20,3.0,1
Burger Barn,756,French,medium,Astoria,10:23,20:37,2.2,1
Diner Delight,757,Greek,high,Upper East Side,3:42,20:05,2.0,0
Pizza Palace,758,American,high,Tribeca,4:23,19:58,4.0,0
Burger Barn,759,Thai,high,Harlem,3:22,22:18,4.6,1
Burger Barn,760,Indian,high,Bushwick,9:46,18:12,2.9,0
Taco Time,761,Japanese,low,Astoria,4:12,21:23,2.8,1
Cheesy Bites,762,Thai,high,Bushwick,9:53,22:54,3.1,1
Sushi Spot,763,Indian,low,Bushwick,7:06,21:25,2.8,1
Pizza Palace,764,American,low,Astoria,5:26,23:10,1.7,0
The Hungry Panda,765,Mediterranean,high,Upper East Side,1:34,15:23,1.3,0
Taco Time,766,Thai,high,Bushwick,0:22,22:53,1.5,0
Sizzling Salsa,767,Indian,high,Tribeca,0:04,18:06,4.3,0
Cheesy Bites,768,Japanese,low,Tribeca,6:31,21:06,4.6,1
Sizzling Salsa,769,Italian,medium,Upper East Side,4:59,20:25,3.5,1
The Hungry Panda,770,Mexican,medium,Williamsburg,0:01,17:42,4.4,0
Noodle Nest,771,Greek,medium,Harlem,0:20,12:13,2.7,0
Sushi Spot,772,Chinese,high,Williamsburg,4:39,15:45,4.6,0
Diner Delight,773,Indian,low,Astoria,3:04,23:52,1.1,1
Pizza Palace,774,Mediterranean,low,Upper East Side,7:25,18:31,3.5,0
Burger Barn,775,Japanese,high,Upper East Side,4:41,16:19,3.1,1
Sushi Spot,776,Chinese,high,Hell's Kitchen,8:18,13:34,3.6,0
Taco Time,777,Japanese,low,Williamsburg,11:48,20:56,3.0,0
Diner Delight,778,Thai,low,Harlem,10:28,17:41,4.5,1
Pizza Palace,779,Greek,low,Williamsburg,6:32,23:35,3.8,0
Diner Delight,780,Italian,high,Tribeca,3:52,12:18,2.3,0
Noodle Nest,781,Greek,low,Hell's Kitchen,8:07,14:58,4.5,0
Taco Time,782,American,medium,Park Slope,5:26,18:03,3.5,0
Sushi Spot,783,Japanese,low,Astoria,3:11,16:21,2.2,1
Sushi Spot,784,Mediterranean,high,Chelsea,7:51,17:47,2.6,1
The Hungry Panda,785,Japanese,medium,Upper East Side,0:32,17:09,1.6,0
Diner Delight,786,Chinese,low,Williamsburg,8:32,12:46,4.7,0
BBQ Haven,787,Mexican,medium,Tribeca,4:28,20:28,5.0,0
Sizzling Salsa,788,Greek,high,Park Slope,7:03,15:01,1.3,0
Pizza Palace,789,Indian,medium,Chelsea,0:38,19:08,3.3,0
Sizzling Salsa,790,Chinese,medium,Astoria,2:10,19:47,2.6,1
Pizza Palace,791,Mexican,low,Tribeca,1:10,19:25,4.3,1
Taco Time,792,American,low,Harlem,2:50,15:05,4.9,1
BBQ Haven,793,Chinese,high,Upper East Side,5:04,19:24,4.7,0
Taco Time,794,Thai,low,Harlem,4:27,19:38,1.6,0
Diner Delight,795,French,high,Chelsea,3:46,14:52,1.1,1
Diner Delight,796,Mediterranean,low,Park Slope,6:59,16:10,2.4,1
Taco Time,797,American,low,Williamsburg,0:01,22:30,1.6,0
BBQ Haven,798,Mediterranean,medium,Harlem,8:40,15:01,3.5,0
Sizzling Salsa,799,Mexican,high,Chelsea,7:52,21:26,2.5,0
Noodle Nest,800,Thai,high,Astoria,3:20,22:09,4.8,1
Noodle Nest,801,Mexican,medium,Tribeca,1:38,23:23,1.8,1
Burger Barn,802,French,high,Astoria,3:38,12:56,4.6,1
Cheesy Bites,803,Italian,medium,Hell's Kitchen,8:50,17:31,1.7,0
Noodle Nest,804,Thai,medium,Park Slope,2:52,16:34,4.0,1
BBQ Haven,805,American,low,Astoria,10:33,12:39,1.2,0
Sizzling Salsa,806,Japanese,high,Williamsburg,2:04,14:06,3.8,0
Pizza Palace,807,Mexican,high,Williamsburg,5:25,18:07,4.9,1
Pizza Palace,808,American,low,Astoria,5:21,15:14,3.9,0
The Hungry Panda,809,Chinese,high,Hell's Kitchen,8:24,14:32,2.6,1
Noodle Nest,810,French,high,Park Slope,0:56,17:21,4.8,1
Noodle Nest,811,Thai,high,Greenpoint,11:16,20:40,2.4,1
Sizzling Salsa,812,Japanese,high,Greenpoint,8:29,14:17,2.4,0
Taco Time,813,American,low,Park Slope,9:10,20:21,2.4,0
Pizza Palace,814,Japanese,high,Greenpoint,2:20,17:38,1.7,0
Pizza Palace,815,Italian,medium,Hell's Kitchen,4:25,21:58,3.4,1
Noodle Nest,816,Chinese,high,Upper East Side,1:13,15:34,3.4,0
BBQ Haven,817,Japanese,medium,Tribeca,5:04,23:41,4.7,0
Diner Delight,818,Indian,low,Tribeca,3:49,17:48,3.4,0
Sizzling Salsa,819,Thai,low,Williamsburg,1:13,23:02,1.6,1
Sushi Spot,820,Thai,high,Hell's Kitchen,0:59,23:02,2.2,0
Sushi Spot,821,Italian,high,Tribeca,5:04,14:01,1.0,1
Pizza Palace,822,Chinese,high,Hell's Kitchen,8:06,14:58,2.1,0
Sizzling Salsa,823,Italian,high,Harlem,7:43,13:37,4.5,1
Sushi Spot,824,Japanese,low,Greenpoint,4:07,18:49,3.3,0
Sizzling Salsa,825,Mexican,low,Williamsburg,0:20,16:42,4.1,1
Diner Delight,826,Mediterranean,high,Hell's Kitchen,9:55,12:04,3.6,1
Burger Barn,827,American,low,Williamsburg,2:36,22:46,2.0,1
Diner Delight,828,Italian,high,Astoria,3:48,14:05,2.8,0
Sizzling Salsa,829,Mediterranean,low,Harlem,10:32,17:20,4.0,0
Noodle Nest,830,American,high,Chelsea,5:42,18:36,4.5,1
BBQ Haven,831,Thai,low,Chelsea,10:16,19:09,2.2,1
Pizza Palace,832,Greek,medium,Harlem,11:29,15:41,1.9,1
Burger Barn,833,Japanese,low,Upper East Side,1:44,23:19,3.1,0
Cheesy Bites,834,Greek,medium,Harlem,7:28,23:34,3.3,1
Sizzling Salsa,835,Mediterranean,low,Chelsea,7:33,20:50,1.6,0
BBQ Haven,836,Thai,medium,Park Slope,6:56,23:02,3.8,0
Pizza Palace,837,Greek,medium,Upper East Side,2:49,16:50,3.3,0
Taco Time,838,American,medium,Astoria,3:50,16:49,2.6,0
Cheesy Bites,839,Italian,medium,Harlem,11:04,12:59,2.9,1
Taco Time,840,Greek,low,Chelsea,1:27,16:08,2.2,0
BBQ Haven,841,Mexican,high,Harlem,1:37,18:49,4.1,0
Pizza Palace,842,American,medium,Bushwick,1:09,18:47,2.0,1
Sushi Spot,843,Japanese,medium,Chelsea,11:55,23:35,2.1,0
Sushi Spot,844,Mexican,high,Hell's Kitchen,7:04,17:01,4.6,1
Pizza Palace,845,Japanese,low,Bushwick,9:25,21:49,4.9,0
Taco Time,846,Japanese,medium,Harlem,4:42,22:40,2.5,1
Sizzling Salsa,847,Italian,low,Williamsburg,9:00,12:42,1.0,0
Cheesy Bites,848,Mediterranean,medium,Park Slope,2:00,12:41,4.1,1
Sushi Spot,849,Chinese,high,Greenpoint,11:49,21:28,3.7,1
Sizzling Salsa,850,Greek,low,Upper East Side,11:48,15:24,3.4,1
The Hungry Panda,851,Mexican,medium,Bushwick,9:48,18:35,2.7,0
Diner Delight,852,Italian,low,Bushwick,6:10,18:18,4.7,0
The Hungry Panda,853,Indian,high,Astoria,10:23,12:07,4.7,0
BBQ Haven,854,Indian,high,Greenpoint,9:06,23:26,1.3,1
Sushi Spot,855,Thai,low,Chelsea,6:57,12:45,3.8,1
The Hungry Panda,856,Chinese,high,Upper East Side,0:34,12:13,1.6,0
Sushi Spot,857,Indian,low,Bushwick,4:18,20:09,4.9,0
Sushi Spot,858,American,low,Astoria,5:34,17:41,1.3,0
Sushi Spot,859,Japanese,medium,Harlem,7:53,23:30,3.2,0
Taco Time,860,Indian,medium,Greenpoint,11:28,18:05,4.1,0
Sizzling Salsa,861,Chinese,high,Williamsburg,6:06,13:39,2.1,0
BBQ Haven,862,Greek,low,Chelsea,1:14,13:30,1.6,1
Sushi Spot,863,Mexican,low,Upper East Side,10:08,22:31,1.2,0
Noodle Nest,864,Italian,medium,Harlem,11:51,13:51,3.7,1
Diner Delight,865,American,low,Tribeca,10:20,15:51,4.3,1
BBQ Haven,866,Mediterranean,high,Chelsea,9:43,15:38,4.8,1
Cheesy Bites,867,Mediterranean,medium,Bushwick,8:06,20:01,3.9,0
Sushi Spot,868,American,medium,Greenpoint,9:36,22:23,1.8,1
Diner Delight,869,French,medium,Park Slope,3:53,17:46,2.6,1
Taco Time,870,French,low,Hell's Kitchen,6:10,15:37,1.9,1
Taco Time,871,French,medium,Chelsea,5:05,17:37,3.1,1
Noodle Nest,872,French,medium,Park Slope,2:39,20:54,2.0,1
Diner Delight,873,Thai,medium,Williamsburg,8:31,18:55,2.1,0
Taco Time,874,Mexican,high,Tribeca,0:56,22:09,3.3,0
Noodle Nest,875,Greek,low,Hell's Kitchen,4:55,17:58,3.2,0
The Hungry Panda,876,French,medium,Williamsburg,10:41,13:44,3.6,1
BBQ Haven,877,Japanese,low,Upper East Side,1:41,12:28,1.9,0
Pizza Palace,878,Thai,medium,Chelsea,4:20,16:49,1.9,1
Taco Time,879,Italian,low,Williamsburg,2:52,12:25,3.8,0
Sushi Spot,880,Chinese,high,Tribeca,4:37,15:43,3.9,0
Cheesy Bites,881,Mexican,low,Williamsburg,3:20,15:41,1.1,1
BBQ Haven,882,Chinese,medium,Greenpoint,0:04,14:44,1.5,1
Cheesy Bites,883,Chinese,high,Upper East Side,5:20,15:35,2.1,1
Sushi Spot,884,French,high,Tribeca,5:28,19:11,1.5,1
Pizza Palace,885,Indian,high,Chelsea,6:45,18:12,1.5,1
Noodle Nest,886,Italian,high,Harlem,5:48,16:19,4.4,0
The Hungry Panda,887,Italian,high,Hell's Kitchen,1:43,23:39,3.6,1
Sizzling Salsa,888,Greek,medium,Tribeca,10:50,13:32,1.9,1
Noodle Nest,889,Mediterranean,high,Harlem,8:29,17:13,1.6,1
Diner Delight,890,Mediterranean,low,Harlem,8:09,14:02,1.8,0
Pizza Palace,891,American,medium,Upper East Side,4:55,23:03,4.7,0
Noodle Nest,892,Chinese,high,Chelsea,4:30,23:49,2.2,1
The Hungry Panda,893,Thai,high,Williamsburg,3:12,14:08,2.3,0
Cheesy Bites,894,Japanese,medium,Park Slope,9:12,15:42,3.4,0
BBQ Haven,895,Mediterranean,high,Harlem,2:45,12:31,4.1,0
Pizza Palace,896,Indian,medium,Greenpoint,7:43,21:12,1.3,0
Pizza Palace,897,Mexican,high,Upper East Side,5:42,17:25,4.3,1
Cheesy Bites,898,Mexican,medium,Upper East Side,5:47,20:44,3.9,1
BBQ Haven,899,Chinese,medium,Astoria,2:37,12:06,2.2,0
Sizzling Salsa,900,Indian,medium,Greenpoint,6:18,22:37,4.2,0
BBQ Haven,901,Indian,medium,Chelsea,9:55,22:58,4.4,1
The Hungry Panda,902,French,medium,Upper East Side,8:22,23:30,3.6,1
Taco Time,903,Indian,high,Park Slope,7:39,23:33,4.3,1
Sushi Spot,904,Thai,low,Astoria,6:36,12:05,2.0,0
BBQ Haven,905,Chinese,medium,Greenpoint,3:51,13:19,3.7,0
Noodle Nest,906,Indian,low,Chelsea,1:46,22:21,2.0,0
Cheesy Bites,907,Mediterranean,low,Bushwick,5:11,18:51,2.0,1
Diner Delight,908,Mexican,high,Park Slope,8:00,12:35,1.4,1
The Hungry Panda,909,Greek,low,Hell's Kitchen,0:43,13:24,1.9,1
The Hungry Panda,910,Italian,medium,Williamsburg,11:32,15:23,3.9,0
Burger Barn,911,Italian,high,Greenpoint,11:33,23:43,1.0,0
Burger Barn,912,French,low,Park Slope,11:57,23:50,4.7,1
Noodle Nest,913,Chinese,high,Greenpoint,0:51,16:12,1.9,0
Noodle Nest,914,Greek,medium,Harlem,6:21,19:45,4.0,1
The Hungry Panda,915,Indian,low,Williamsburg,3:51,18:59,3.1,0
Taco Time,916,Mexican,low,Harlem,4:25,15:38,3.1,1
Noodle Nest,917,Chinese,medium,Upper East Side,11:16,21:49,3.7,1
Noodle Nest,918,French,high,Park Slope,9:49,18:11,4.7,0
Taco Time,919,Japanese,low,Tribeca,5:13,19:36,5.0,1
Diner Delight,920,Mexican,medium,Harlem,10:52,19:11,4.8,1
The Hungry Panda,921,Japanese,medium,Park Slope,2:53,21:17,4.2,0
Pizza Palace,922,Greek,low,Hell's Kitchen,11:23,21:16,4.5,1
Pizza Palace,923,French,high,Chelsea,1:10,20:50,1.5,0
Pizza Palace,924,Mexican,high,Chelsea,7:00,15:05,4.6,0
Burger Barn,925,Mexican,medium,Bushwick,9:50,15:04,1.9,1
The Hungry Panda,926,American,low,Park Slope,1:31,20:54,3.0,1
BBQ Haven,927,Chinese,high,Chelsea,6:06,22:56,4.1,1
Noodle Nest,928,Thai,medium,Harlem,1:20,15:03,3.0,1
Cheesy Bites,929,American,high,Park Slope,3:51,20:58,4.8,1
Pizza Palace,930,Greek,high,Chelsea,10:00,15:46,2.7,1
Noodle Nest,931,Chinese,low,Upper East Side,6:13,23:43,4.1,1
Sushi Spot,932,Japanese,low,Bushwick,1:53,21:17,4.0,1
Sizzling Salsa,933,Thai,medium,Bushwick,1:43,19:48,1.4,0
Burger Barn,934,Japanese,medium,Harlem,2:37,22:06,2.1,0
The Hungry Panda,935,American,low,Hell's Kitchen,3:52,17:15,3.0,1
Noodle Nest,936,French,high,Tribeca,11:13,23:34,2.0,1
Taco Time,937,French,high,Williamsburg,5:09,13:23,4.3,0
Pizza Palace,938,Thai,low,Astoria,6:28,15:57,3.3,1
Noodle Nest,939,Japanese,low,Bushwick,2:43,12:30,1.1,1
Pizza Palace,940,French,low,Upper East Side,11:55,13:41,3.9,1
Cheesy Bites,941,Greek,medium,Harlem,7:12,20:29,1.6,0
Burger Barn,942,Mediterranean,medium,Greenpoint,11:23,15:01,4.1,1
Taco Time,943,Japanese,low,Chelsea,6:21,17:06,3.1,0
BBQ Haven,944,Chinese,low,Astoria,10:45,15:52,2.7,0
Sushi Spot,945,Indian,low,Bushwick,3:29,20:41,1.3,1
The Hungry Panda,946,Mexican,medium,Bushwick,3:39,15:02,1.7,1
Pizza Palace,947,Greek,low,Harlem,5:20,19:00,2.8,1
Burger Barn,948,Mexican,low,Hell's Kitchen,9:07,23:13,2.8,1
Taco Time,949,French,medium,Williamsburg,9:40,19:54,3.9,1
Sizzling Salsa,950,Japanese,high,Greenpoint,2:49,21:57,2.0,1
The Hungry Panda,951,Mediterranean,medium,Tribeca,9:18,17:02,3.0,1
Pizza Palace,952,Greek,low,Harlem,7:45,22:08,1.3,1
The Hungry Panda,953,Chinese,low,Harlem,11:30,21:50,2.5,0
Pizza Palace,954,Mediterranean,low,Hell's Kitchen,1:27,12:28,1.5,0
Cheesy Bites,955,Greek,medium,Astoria,5:45,22:10,2.2,0
Taco Time,956,Mediterranean,high,Upper East Side,9:54,22:50,3.1,1
Taco Time,957,American,high,Williamsburg,4:20,19:48,4.0,1
Taco Time,958,Indian,medium,Hell's Kitchen,5:21,21:13,4.2,1
Noodle Nest,959,Mexican,low,Astoria,9:19,12:58,3.3,0
Pizza Palace,960,French,high,Hell's Kitchen,3:03,17:58,1.2,1
The Hungry Panda,961,American,low,Greenpoint,4:42,19:47,2.5,0
Cheesy Bites,962,American,low,Bushwick,5:52,12:36,4.5,1
Burger Barn,963,Thai,low,Tribeca,2:43,23:50,4.6,1
Sushi Spot,964,American,low,Hell's Kitchen,2:14,12:54,3.9,0
Pizza Palace,965,Chinese,low,Tribeca,5:19,19:15,1.7,1
BBQ Haven,966,Greek,high,Astoria,9:06,18:42,2.8,0
The Hungry Panda,967,Thai,medium,Harlem,3:17,23:49,4.4,1
Pizza Palace,968,Thai,medium,Upper East Side,8:52,19:10,4.5,0
Taco Time,969,Mexican,low,Park Slope,6:41,21:36,2.0,0
The Hungry Panda,970,Italian,high,Chelsea,1:02,21:00,1.8,1
Sushi Spot,971,Indian,high,Greenpoint,10:10,19:00,3.8,0
BBQ Haven,972,American,low,Harlem,10:16,21:10,4.7,0
Burger Barn,973,French,medium,Tribeca,2:23,15:32,4.2,1
Burger Barn,974,Mediterranean,low,Chelsea,5:37,20:56,3.2,1
The Hungry Panda,975,Greek,high,Hell's Kitchen,10:32,19:38,3.8,1
BBQ Haven,976,Greek,medium,Hell's Kitchen,10:18,19:20,3.7,1
Sushi Spot,977,Chinese,medium,Hell's Kitchen,4:06,21:11,2.7,0
Noodle Nest,978,French,medium,Williamsburg,7:50,18:11,2.6,1
BBQ Haven,979,Chinese,medium,Upper East Side,8:41,22:59,1.0,1
The Hungry Panda,980,Chinese,medium,Astoria,1:52,14:49,1.5,0
Cheesy Bites,981,Chinese,low,Bushwick,4:35,16:05,1.8,1
Burger Barn,982,Mediterranean,low,Tribeca,7:22,15:58,1.1,0
Noodle Nest,983,Italian,high,Tribeca,10:09,23:37,1.9,1
Sushi Spot,984,Mexican,medium,Chelsea,0:59,19:15,1.5,0
The Hungry Panda,985,Mexican,medium,Hell's Kitchen,6:09,20:41,1.5,0
Burger Barn,986,Mexican,high,Tribeca,9:40,14:01,4.5,1
Diner Delight,987,Italian,high,Chelsea,11:56,22:20,1.2,0
Diner Delight,988,Thai,medium,Park Slope,6:06,15:44,3.5,1
Noodle Nest,989,French,medium,Park Slope,11:32,23:29,1.5,1
Sizzling Salsa,990,Chinese,high,Greenpoint,9:34,22:52,3.8,1
Cheesy Bites,991,Mediterranean,low,Tribeca,11:03,14:41,4.0,0
Burger Barn,992,Mediterranean,low,Upper East Side,0:25,23:28,1.1,1
Sushi Spot,993,Italian,medium,Hell's Kitchen,0:43,20:11,3.8,0
BBQ Haven,994,Italian,low,Harlem,8:31,22:37,4.7,0
Burger Barn,995,American,low,Astoria,8:39,22:13,2.4,1
Diner Delight,996,Mexican,low,Harlem,6:31,18:11,1.3,1
Sizzling Salsa,997,American,medium,Astoria,2:34,12:17,1.8,0
Taco Time,998,Italian,high,Hell's Kitchen,3:38,18:08,4.7,1
Taco Time,999,Indian,low,Astoria,5:09,19:03,3.8,1
Burger Barn,1000,Japanese,medium,Park Slope,3:37,23:12,2.9,0
